File Name,Timestamp (s),Pitch Value
audio539.webm,9.0,420225.5
audio539.webm,9.5,427414.90625
audio539.webm,10.0,387410.03125
audio539.webm,10.5,436316.09375
audio539.webm,11.0,419710.34375
audio539.webm,11.5,390372.0625
audio539.webm,12.0,384143.84375
audio539.webm,12.5,359621.84375
audio539.webm,13.0,396142.96875
audio539.webm,13.5,335698.96875
audio539.webm,14.0,352000.28125
audio539.webm,14.5,383863.65625
audio539.webm,15.0,375860.65625
audio539.webm,15.5,412028.59375
audio493.webm,,
audio493.webm,0.0,450888.65625
audio493.webm,0.5,398695.71875
audio493.webm,1.0,440407.78125
audio493.webm,1.5,397337.84375
audio493.webm,2.0,367601.40625
audio493.webm,2.5,387694.9375
audio493.webm,3.0,402254.03125
audio493.webm,3.5,371335.40625
audio493.webm,4.0,374545.65625
audio493.webm,4.5,340042.21875
audio493.webm,5.0,425885.0625
audio493.webm,5.5,345612.78125
audio493.webm,6.0,389517.1875
audio493.webm,6.5,380849.09375
audio493.webm,7.0,412853.59375
audio493.webm,7.5,388225.03125
audio493.webm,8.0,358761.0625
audio493.webm,8.5,377308.96875
audio493.webm,9.0,435391.34375
audio493.webm,9.5,414356.125
audio493.webm,10.0,447233.90625
audio493.webm,10.5,424559.59375
audio493.webm,11.0,387316.0
audio493.webm,11.5,367232.53125
audio493.webm,12.0,383411.90625
audio493.webm,12.5,369710.03125
audio493.webm,13.0,393120.8125
audio493.webm,13.5,387742.84375
audio493.webm,14.0,386943.15625
audio493.webm,14.5,400303.28125
audio493.webm,15.0,388183.78125
audio169.webm,,
audio169.webm,0.0,414310.28125
audio169.webm,0.5,389643.96875
audio169.webm,1.0,392533.5
audio169.webm,1.5,449705.71875
audio169.webm,2.0,434236.40625
audio169.webm,2.5,431167.59375
audio169.webm,3.0,412733.5625
audio169.webm,3.5,428686.96875
audio169.webm,4.0,444450.65625
audio169.webm,4.5,393481.65625
audio169.webm,5.0,383420.65625
audio169.webm,5.5,410787.0625
audio169.webm,6.0,369712.0625
audio169.webm,6.5,397083.15625
audio169.webm,7.0,373544.65625
audio169.webm,7.5,397005.4375
audio169.webm,8.0,404048.6875
audio169.webm,8.5,448252.34375
audio169.webm,9.0,428638.96875
audio169.webm,9.5,441975.125
audio1049.webm,,
audio1049.webm,0.0,378263.90625
audio1049.webm,0.5,370913.84375
audio1049.webm,1.0,397782.90625
audio1049.webm,1.5,377326.78125
audio1049.webm,2.0,347110.34375
audio1049.webm,2.5,379035.5
audio1049.webm,3.0,437202.96875
audio1049.webm,3.5,358046.625
audio1049.webm,4.0,385849.46875
audio1049.webm,4.5,416085.96875
audio1049.webm,5.0,400975.59375
audio1049.webm,5.5,382941.6875
audio1049.webm,6.0,368720.78125
audio1049.webm,6.5,368481.46875
audio1049.webm,7.0,339700.4375
audio1049.webm,7.5,381635.96875
audio1049.webm,8.0,351659.5625
audio1049.webm,8.5,392075.46875
audio1049.webm,9.0,394095.03125
audio1049.webm,9.5,418422.8125
audio1049.webm,10.0,384096.84375
audio1049.webm,10.5,373560.96875
audio1049.webm,11.0,378380.625
audio1049.webm,11.5,436248.21875
audio1049.webm,12.0,367644.84375
audio1049.webm,12.5,357045.84375
audio240.webm,,
audio240.webm,0.0,441922.1875
audio240.webm,0.5,401217.875
audio240.webm,1.0,397347.3125
audio240.webm,1.5,372370.84375
audio240.webm,2.0,380836.78125
audio240.webm,2.5,370486.75
audio240.webm,3.0,397336.125
audio240.webm,3.5,387503.625
audio240.webm,4.0,383896.28125
audio240.webm,4.5,341046.0625
audio240.webm,5.0,386078.3125
audio240.webm,5.5,411956.25
audio240.webm,6.0,368773.71875
audio240.webm,6.5,332211.3125
audio240.webm,7.0,415442.59375
audio240.webm,7.5,375714.75
audio240.webm,8.0,410622.65625
audio240.webm,8.5,404842.5
audio240.webm,9.0,422896.9375
audio610.webm,,
audio610.webm,0.0,371440.84375
audio610.webm,0.5,342682.21875
audio610.webm,1.0,395781.78125
audio610.webm,1.5,365460.34375
audio610.webm,2.0,384888.15625
audio610.webm,2.5,380193.40625
audio610.webm,3.0,363876.53125
audio610.webm,3.5,393053.1875
audio610.webm,4.0,381934.21875
audio610.webm,4.5,399772.0625
audio610.webm,5.0,374008.84375
audio610.webm,5.5,380706.90625
audio610.webm,6.0,401489.90625
audio610.webm,6.5,410823.90625
audio610.webm,7.0,378372.96875
audio610.webm,7.5,347180.09375
audio610.webm,8.0,375665.46875
audio610.webm,8.5,396824.28125
audio610.webm,9.0,369406.375
audio610.webm,9.5,405322.21875
audio305.webm,,
audio305.webm,0.0,359873.03125
audio305.webm,0.5,371245.96875
audio305.webm,1.0,400864.71875
audio305.webm,1.5,415405.78125
audio305.webm,2.0,400251.84375
audio305.webm,2.5,374057.84375
audio305.webm,3.0,349195.96875
audio305.webm,3.5,366780.96875
audio305.webm,4.0,408857.53125
audio305.webm,4.5,411961.53125
audio305.webm,5.0,383763.96875
audio305.webm,5.5,412965.75
audio305.webm,6.0,345443.46875
audio305.webm,6.5,426694.53125
audio305.webm,7.0,408847.3125
audio305.webm,7.5,390708.8125
audio305.webm,8.0,371772.84375
audio305.webm,8.5,400508.40625
audio305.webm,9.0,374584.71875
audio305.webm,9.5,402933.78125
audio305.webm,10.0,371542.96875
audio305.webm,10.5,396593.125
audio305.webm,11.0,457878.90625
audio305.webm,11.5,414458.71875
audio305.webm,12.0,372598.40625
audio755.webm,,
audio755.webm,0.0,379553.84375
audio755.webm,0.5,386126.71875
audio755.webm,1.0,439898.40625
audio755.webm,1.5,415688.09375
audio978.webm,,
audio978.webm,0.0,388091.15625
audio978.webm,0.5,389347.46875
audio978.webm,1.0,429892.65625
audio978.webm,1.5,357406.96875
audio978.webm,2.0,343572.96875
audio978.webm,2.5,372664.4375
audio978.webm,3.0,377441.28125
audio978.webm,3.5,401864.65625
audio978.webm,4.0,388126.125
audio978.webm,4.5,403472.21875
audio978.webm,5.0,392821.71875
audio978.webm,5.5,367483.75
audio978.webm,6.0,401737.96875
audio978.webm,6.5,411497.3125
audio978.webm,7.0,408916.84375
audio978.webm,7.5,397576.78125
audio978.webm,8.0,397160.8125
audio978.webm,8.5,415524.46875
audio978.webm,9.0,376511.15625
audio978.webm,9.5,422485.96875
audio978.webm,10.0,409779.71875
audio978.webm,10.5,362068.375
audio978.webm,11.0,344755.15625
audio581.webm,,
audio581.webm,0.0,382206.15625
audio581.webm,0.5,436015.5625
audio581.webm,1.0,405755.28125
audio581.webm,1.5,413474.21875
audio581.webm,2.0,411483.21875
audio581.webm,2.5,443511.40625
audio581.webm,3.0,364810.6875
audio581.webm,3.5,367449.59375
audio581.webm,4.0,373948.34375
audio581.webm,4.5,416365.09375
audio581.webm,5.0,427597.8125
audio581.webm,5.5,364210.46875
audio581.webm,6.0,404913.90625
audio581.webm,6.5,409593.59375
audio581.webm,7.0,392824.9375
audio581.webm,7.5,392589.4375
audio581.webm,8.0,387141.46875
audio581.webm,8.5,356371.4375
audio581.webm,9.0,359222.03125
audio581.webm,9.5,379706.21875
audio581.webm,10.0,503315.5
audio581.webm,10.5,389425.71875
audio581.webm,11.0,348027.375
audio581.webm,11.5,366586.71875
audio581.webm,12.0,370139.1875
audio581.webm,12.5,352736.53125
audio581.webm,13.0,358569.78125
audio581.webm,13.5,411143.875
audio581.webm,14.0,390677.53125
audio581.webm,14.5,375578.78125
audio581.webm,15.0,358802.375
audio59.webm,,
audio59.webm,0.0,398681.09375
audio59.webm,0.5,394003.34375
audio59.webm,1.0,369007.4375
audio59.webm,1.5,366903.34375
audio59.webm,2.0,339202.5
audio59.webm,2.5,384774.53125
audio59.webm,3.0,350614.46875
audio59.webm,3.5,403682.21875
audio59.webm,4.0,392201.78125
audio59.webm,4.5,363093.8125
audio59.webm,5.0,386912.34375
audio59.webm,5.5,389879.09375
audio59.webm,6.0,368598.78125
audio59.webm,6.5,366595.15625
audio59.webm,7.0,368498.78125
audio59.webm,7.5,410069.0625
audio59.webm,8.0,352688.6875
audio59.webm,8.5,359108.15625
audio59.webm,9.0,411297.4375
audio59.webm,9.5,383963.65625
audio59.webm,10.0,371213.5625
audio59.webm,10.5,390467.15625
audio59.webm,11.0,415535.15625
audio997.webm,,
audio997.webm,0.0,409743.84375
audio997.webm,0.5,442093.25
audio997.webm,1.0,375111.84375
audio997.webm,1.5,375073.875
audio997.webm,2.0,380517.71875
audio997.webm,2.5,421927.53125
audio997.webm,3.0,402738.5
audio997.webm,3.5,384623.15625
audio997.webm,4.0,369010.96875
audio997.webm,4.5,424185.65625
audio997.webm,5.0,391415.21875
audio647.webm,,
audio647.webm,0.0,411235.0
audio647.webm,0.5,423905.125
audio647.webm,1.0,392174.375
audio647.webm,1.5,401978.03125
audio647.webm,2.0,427312.875
audio647.webm,2.5,421920.46875
audio647.webm,3.0,398176.65625
audio647.webm,3.5,396888.34375
audio647.webm,4.0,387376.21875
audio647.webm,4.5,426972.9375
audio647.webm,5.0,344588.46875
audio647.webm,5.5,391044.03125
audio647.webm,6.0,384929.09375
audio647.webm,6.5,403681.46875
audio647.webm,7.0,389638.78125
audio647.webm,7.5,382287.65625
audio647.webm,8.0,373308.71875
audio647.webm,8.5,386301.96875
audio647.webm,9.0,377812.15625
audio647.webm,9.5,380606.84375
audio647.webm,10.0,417469.84375
audio647.webm,10.5,385917.84375
audio647.webm,11.0,364708.46875
audio647.webm,11.5,335855.9375
audio647.webm,12.0,366973.84375
audio647.webm,12.5,416594.75
audio647.webm,13.0,390077.21875
audio647.webm,13.5,355934.21875
audio647.webm,14.0,366927.40625
audio647.webm,14.5,416437.28125
audio647.webm,15.0,377006.78125
audio647.webm,15.5,366563.875
audio217.webm,,
audio217.webm,0.0,420782.46875
audio217.webm,0.5,429904.6875
audio217.webm,1.0,405038.0
audio217.webm,1.5,377492.875
audio217.webm,2.0,399578.34375
audio217.webm,2.5,382084.9375
audio217.webm,3.0,383955.84375
audio217.webm,3.5,399952.28125
audio217.webm,4.0,451714.59375
audio217.webm,4.5,372614.09375
audio217.webm,5.0,366868.15625
audio217.webm,5.5,373915.03125
audio217.webm,6.0,413943.96875
audio217.webm,6.5,400171.03125
audio217.webm,7.0,378346.53125
audio217.webm,7.5,392107.15625
audio217.webm,8.0,418005.28125
audio217.webm,8.5,428020.4375
audio217.webm,9.0,388317.75
audio217.webm,9.5,364141.0
audio217.webm,10.0,420761.96875
audio217.webm,10.5,369867.875
audio217.webm,11.0,363976.25
audio217.webm,11.5,392838.65625
audio217.webm,12.0,368923.125
audio217.webm,12.5,398528.25
audio217.webm,13.0,384197.40625
audio217.webm,13.5,364696.46875
audio217.webm,14.0,417589.78125
audio217.webm,14.5,417676.0625
audio217.webm,15.0,388513.96875
audio217.webm,15.5,374368.21875
audio217.webm,16.0,401416.375
audio217.webm,16.5,356184.28125
audio217.webm,17.0,366741.15625
audio217.webm,17.5,355765.15625
audio702.webm,,
audio702.webm,0.0,381823.75
audio702.webm,0.5,378705.71875
audio702.webm,1.0,360042.0
audio702.webm,1.5,372352.90625
audio702.webm,2.0,387122.90625
audio702.webm,2.5,420339.84375
audio702.webm,3.0,440258.03125
audio702.webm,3.5,409301.375
audio702.webm,4.0,402771.5625
audio702.webm,4.5,413278.03125
audio702.webm,5.0,396989.46875
audio702.webm,5.5,398608.46875
audio702.webm,6.0,401254.3125
audio702.webm,6.5,391074.21875
audio702.webm,7.0,423975.0625
audio352.webm,,
audio352.webm,0.0,409829.53125
audio352.webm,0.5,365694.0
audio352.webm,1.0,377735.65625
audio352.webm,1.5,397513.84375
audio352.webm,2.0,409272.53125
audio352.webm,2.5,399829.15625
audio352.webm,3.0,403940.40625
audio352.webm,3.5,411709.28125
audio352.webm,4.0,409437.84375
audio352.webm,4.5,364669.75
audio352.webm,5.0,385383.125
audio352.webm,5.5,340997.84375
audio352.webm,6.0,343423.78125
audio352.webm,6.5,361358.71875
audio352.webm,7.0,448247.96875
audio352.webm,7.5,398090.75
audio352.webm,8.0,372397.65625
audio352.webm,8.5,381267.3125
audio352.webm,9.0,397361.34375
audio352.webm,9.5,417838.53125
audio352.webm,10.0,417765.9375
audio352.webm,10.5,401687.59375
audio352.webm,11.0,417134.09375
audio352.webm,11.5,400952.8125
audio352.webm,12.0,366899.25
audio352.webm,12.5,365436.9375
audio352.webm,13.0,361146.34375
audio352.webm,13.5,410036.1875
audio352.webm,14.0,359074.46875
audio352.webm,14.5,413637.0
audio352.webm,15.0,367177.78125
audio352.webm,15.5,392641.375
audio325.webm,,
audio325.webm,0.0,434577.21875
audio325.webm,0.5,383084.3125
audio325.webm,1.0,409759.9375
audio325.webm,1.5,374799.59375
audio325.webm,2.0,402319.96875
audio325.webm,2.5,428758.28125
audio325.webm,3.0,407446.4375
audio325.webm,3.5,360533.125
audio325.webm,4.0,394004.46875
audio325.webm,4.5,369105.375
audio325.webm,5.0,365879.71875
audio325.webm,5.5,397358.65625
audio325.webm,6.0,376153.5625
audio325.webm,6.5,342902.65625
audio325.webm,7.0,381544.03125
audio325.webm,7.5,394408.53125
audio325.webm,8.0,396343.40625
audio325.webm,8.5,387274.21875
audio325.webm,9.0,391030.03125
audio325.webm,9.5,392370.25
audio325.webm,10.0,377412.84375
audio325.webm,10.5,385587.1875
audio775.webm,,
audio775.webm,0.0,405249.28125
audio775.webm,0.5,403686.5625
audio775.webm,1.0,438244.0625
audio775.webm,1.5,405770.21875
audio775.webm,2.0,365404.28125
audio775.webm,2.5,396391.78125
audio775.webm,3.0,387695.28125
audio775.webm,3.5,354634.21875
audio775.webm,4.0,429698.03125
audio775.webm,4.5,395005.71875
audio775.webm,5.0,384487.40625
audio775.webm,5.5,391550.21875
audio775.webm,6.0,376932.15625
audio775.webm,6.5,402160.71875
audio775.webm,7.0,386213.71875
audio775.webm,7.5,355323.03125
audio775.webm,8.0,324521.84375
audio775.webm,8.5,373991.53125
audio775.webm,9.0,423507.78125
audio775.webm,9.5,412682.84375
audio775.webm,10.0,394109.4375
audio775.webm,10.5,409635.34375
audio775.webm,11.0,383188.9375
audio775.webm,11.5,400442.3125
audio775.webm,12.0,360293.875
audio775.webm,12.5,327186.71875
audio775.webm,13.0,323957.21875
audio775.webm,13.5,345177.34375
audio775.webm,14.0,380586.21875
audio1086.webm,,
audio1086.webm,0.0,395023.09375
audio1086.webm,0.5,428493.21875
audio1086.webm,1.0,384612.65625
audio1086.webm,1.5,437678.1875
audio1086.webm,2.0,384459.96875
audio1086.webm,2.5,409103.875
audio1086.webm,3.0,378254.25
audio1086.webm,3.5,392324.4375
audio1086.webm,4.0,420211.53125
audio1086.webm,4.5,372956.78125
audio1086.webm,5.0,356459.15625
audio1086.webm,5.5,381011.375
audio1086.webm,6.0,381891.46875
audio1086.webm,6.5,413667.78125
audio1086.webm,7.0,399571.65625
audio1086.webm,7.5,371680.1875
audio1086.webm,8.0,378431.125
audio1086.webm,8.5,407508.90625
audio1086.webm,9.0,442336.0
audio1086.webm,9.5,382080.53125
audio1086.webm,10.0,371707.90625
audio1084(1).webm,,
audio1084(1).webm,0.0,397787.09375
audio1084(1).webm,0.5,392449.71875
audio1084(1).webm,1.0,347058.03125
audio1084(1).webm,1.5,328153.4375
audio1084(1).webm,2.0,367656.84375
audio1084(1).webm,2.5,391780.34375
audio1084(1).webm,3.0,400075.4375
audio1084(1).webm,3.5,413426.96875
audio1084(1).webm,4.0,372280.375
audio1084(1).webm,4.5,371816.34375
audio1084(1).webm,5.0,394327.40625
audio1084(1).webm,5.5,368542.3125
audio1084(1).webm,6.0,394602.1875
audio1084(1).webm,6.5,396749.4375
audio4.webm,,
audio4.webm,0.0,415153.65625
audio4.webm,0.5,381064.53125
audio4.webm,1.0,371471.53125
audio4.webm,1.5,377282.46875
audio4.webm,2.0,381527.625
audio4.webm,2.5,385122.5
audio4.webm,3.0,366017.75
audio4.webm,3.5,369174.3125
audio4.webm,4.0,410884.59375
audio4.webm,4.5,375420.0625
audio4.webm,5.0,358190.03125
audio4.webm,5.5,381960.0625
audio4.webm,6.0,387746.84375
audio4.webm,6.5,334588.28125
audio4.webm,7.0,360668.71875
audio4.webm,7.5,399948.78125
audio4.webm,8.0,354364.59375
audio4.webm,8.5,390605.71875
audio4.webm,9.0,394220.3125
audio4.webm,9.5,387486.84375
audio1069.webm,,
audio1069.webm,0.0,367199.84375
audio1069.webm,0.5,366213.90625
audio1069.webm,1.0,392758.46875
audio1069.webm,1.5,400506.875
audio1069.webm,2.0,386994.71875
audio1069.webm,2.5,384849.28125
audio1069.webm,3.0,371295.0625
audio1069.webm,3.5,423332.78125
audio1069.webm,4.0,421854.84375
audio1069.webm,4.5,347292.375
audio1069.webm,5.0,347434.90625
audio1069.webm,5.5,391897.84375
audio1069.webm,6.0,397946.90625
audio1069.webm,6.5,371870.0625
audio1069.webm,7.0,418034.625
audio1069.webm,7.5,374619.46875
audio1069.webm,8.0,379787.6875
audio1069.webm,8.5,331682.625
audio1069.webm,9.0,395585.5
audio1069.webm,9.5,441834.375
audio1069.webm,10.0,441205.25
audio1069.webm,10.5,418354.96875
audio1069.webm,11.0,383588.40625
audio1069.webm,11.5,381444.90625
audio1069.webm,12.0,356605.96875
audio1069.webm,12.5,383745.34375
audio260.webm,,
audio260.webm,0.0,380445.1875
audio260.webm,0.5,380285.9375
audio260.webm,1.0,338965.53125
audio260.webm,1.5,361465.84375
audio260.webm,2.0,362217.96875
audio260.webm,2.5,391242.6875
audio260.webm,3.0,402122.03125
audio260.webm,3.5,422537.03125
audio260.webm,4.0,409767.78125
audio260.webm,4.5,359737.3125
audio260.webm,5.0,355046.0625
audio260.webm,5.5,364809.1875
audio260.webm,6.0,365766.21875
audio260.webm,6.5,354611.09375
audio260.webm,7.0,409992.71875
audio260.webm,7.5,395857.03125
audio260.webm,8.0,457280.4375
audio260.webm,8.5,411018.53125
audio260.webm,9.0,369755.25
audio260.webm,9.5,409015.90625
audio260.webm,10.0,429903.84375
audio260.webm,10.5,361078.40625
audio260.webm,11.0,377413.03125
audio260.webm,11.5,389037.21875
audio260.webm,12.0,354306.96875
audio260.webm,12.5,370119.28125
audio260.webm,13.0,372513.09375
audio260.webm,13.5,405574.03125
audio260.webm,14.0,417245.40625
audio260.webm,14.5,439476.84375
audio260.webm,15.0,393918.90625
audio260.webm,15.5,383533.8125
audio260.webm,16.0,421701.40625
audio260.webm,16.5,399845.53125
audio260.webm,17.0,358952.96875
audio630.webm,,
audio630.webm,0.0,400831.09375
audio630.webm,0.5,448318.40625
audio630.webm,1.0,373379.21875
audio630.webm,1.5,435208.5625
audio630.webm,2.0,420774.1875
audio630.webm,2.5,349699.375
audio630.webm,3.0,373932.84375
audio630.webm,3.5,404750.71875
audio630.webm,4.0,376050.625
audio630.webm,4.5,418161.78125
audio630.webm,5.0,413101.78125
audio630.webm,5.5,373097.0
audio630.webm,6.0,360880.84375
audio630.webm,6.5,432613.71875
audio630.webm,7.0,362110.84375
audio630.webm,7.5,365363.78125
audio630.webm,8.0,356829.21875
audio630.webm,8.5,359961.59375
audio630.webm,9.0,370657.03125
audio630.webm,9.5,420631.28125
audio630.webm,10.0,457325.28125
audio630.webm,10.5,410353.0
audio630.webm,11.0,394927.84375
audio630.webm,11.5,376461.34375
audio630.webm,12.0,359722.40625
audio630.webm,12.5,344579.53125
audio519.webm,,
audio519.webm,0.0,414846.65625
audio519.webm,0.5,395718.78125
audio519.webm,1.0,379438.46875
audio519.webm,1.5,389101.65625
audio519.webm,2.0,393192.03125
audio519.webm,2.5,405413.03125
audio519.webm,3.0,370526.03125
audio519.webm,3.5,436668.15625
audio519.webm,4.0,431974.59375
audio519.webm,4.5,450651.21875
audio519.webm,5.0,374006.4375
audio519.webm,5.5,410710.1875
audio519.webm,6.0,425395.40625
audio519.webm,6.5,403035.15625
audio519.webm,7.0,402515.65625
audio519.webm,7.5,383588.3125
audio519.webm,8.0,389630.78125
audio519.webm,8.5,364861.0625
audio519.webm,9.0,383221.96875
audio519.webm,9.5,364089.15625
audio149.webm,,
audio149.webm,0.0,364308.90625
audio149.webm,0.5,398898.21875
audio149.webm,1.0,374677.21875
audio149.webm,1.5,405176.6875
audio149.webm,2.0,387342.71875
audio149.webm,2.5,369371.6875
audio149.webm,3.0,359804.53125
audio149.webm,3.5,429277.875
audio722.webm,,
audio722.webm,0.0,366074.15625
audio722.webm,0.5,415048.15625
audio722.webm,1.0,452681.34375
audio722.webm,1.5,443112.71875
audio722.webm,2.0,406604.90625
audio722.webm,2.5,385526.09375
audio722.webm,3.0,405158.75
audio722.webm,3.5,349179.125
audio722.webm,4.0,369016.625
audio722.webm,4.5,381619.84375
audio722.webm,5.0,411622.09375
audio722.webm,5.5,416365.90625
audio722.webm,6.0,366854.03125
audio722.webm,6.5,377763.71875
audio688.webm,,
audio688.webm,0.0,381431.5
audio688.webm,0.5,461152.6875
audio688.webm,1.0,479764.40625
audio688.webm,1.5,413335.90625
audio688.webm,2.0,393172.03125
audio688.webm,2.5,393071.28125
audio688.webm,3.0,388848.46875
audio688.webm,3.5,371211.59375
audio688.webm,4.0,361335.40625
audio688.webm,4.5,407105.25
audio688.webm,5.0,405597.8125
audio688.webm,5.5,407378.65625
audio688.webm,6.0,379729.96875
audio688.webm,6.5,360105.5
audio688.webm,7.0,338011.09375
audio688.webm,7.5,376033.34375
audio688.webm,8.0,363425.625
audio372.webm,,
audio372.webm,0.0,476021.4375
audio372.webm,0.5,465601.78125
audio372.webm,1.0,428383.3125
audio372.webm,1.5,403084.09375
audio372.webm,2.0,363565.71875
audio372.webm,2.5,369398.875
audio372.webm,3.0,418349.21875
audio372.webm,3.5,422341.78125
audio372.webm,4.0,379818.46875
audio372.webm,4.5,389436.40625
audio372.webm,5.0,395524.625
audio372.webm,5.5,424405.34375
audio372.webm,6.0,352512.53125
audio372.webm,6.5,406192.78125
audio372.webm,7.0,401840.34375
audio372.webm,7.5,396747.8125
audio372.webm,8.0,419781.75
audio372.webm,8.5,376321.59375
audio372.webm,9.0,387434.96875
audio372.webm,9.5,387625.09375
audio372.webm,10.0,373910.90625
audio372.webm,10.5,404332.21875
audio372.webm,11.0,404895.125
audio372.webm,11.5,397309.03125
audio372.webm,12.0,396882.8125
audio372.webm,12.5,374828.03125
audio372.webm,13.0,356911.34375
audio372.webm,13.5,419558.3125
audio372.webm,14.0,418517.59375
audio372.webm,14.5,406629.09375
audio372.webm,15.0,399097.96875
audio372.webm,15.5,375581.21875
audio372.webm,16.0,376503.15625
audio372.webm,16.5,374662.40625
audio372.webm,17.0,372302.53125
audio372.webm,17.5,396075.9375
audio372.webm,18.0,399898.78125
audio372.webm,18.5,362987.65625
audio372.webm,19.0,396603.875
audio667.webm,,
audio667.webm,0.0,432528.78125
audio667.webm,0.5,410387.59375
audio667.webm,1.0,416233.46875
audio667.webm,1.5,413791.03125
audio667.webm,2.0,452317.21875
audio667.webm,2.5,434131.09375
audio667.webm,3.0,417135.40625
audio667.webm,3.5,393542.96875
audio667.webm,4.0,379386.125
audio667.webm,4.5,367206.6875
audio667.webm,5.0,424474.03125
audio667.webm,5.5,352800.96875
audio667.webm,6.0,399238.125
audio667.webm,6.5,370053.21875
audio667.webm,7.0,369841.09375
audio667.webm,7.5,405220.09375
audio667.webm,8.0,340106.6875
audio667.webm,8.5,420530.09375
audio667.webm,9.0,411383.34375
audio667.webm,9.5,401872.90625
audio667.webm,10.0,399869.78125
audio667.webm,10.5,405938.0
audio667.webm,11.0,421359.25
audio667.webm,11.5,366893.90625
audio667.webm,12.0,365098.34375
audio667.webm,12.5,372570.84375
audio667.webm,13.0,366742.34375
audio667.webm,13.5,362841.5625
audio667.webm,14.0,386022.875
audio667.webm,14.5,385425.78125
audio667.webm,15.0,383221.25
audio667.webm,15.5,380531.84375
audio667.webm,16.0,372175.15625
audio667.webm,16.5,386295.53125
audio667.webm,17.0,376080.8125
audio667.webm,17.5,368224.5
audio667.webm,18.0,363006.65625
audio667.webm,18.5,373225.875
audio667.webm,19.0,359634.96875
audio667.webm,19.5,388529.40625
audio667.webm,20.0,392296.65625
audio237.webm,,
audio237.webm,0.0,432358.375
audio237.webm,0.5,389996.25
audio237.webm,1.0,393207.4375
audio237.webm,1.5,348031.25
audio237.webm,2.0,347425.375
audio237.webm,2.5,381662.3125
audio237.webm,3.0,350692.09375
audio237.webm,3.5,420644.1875
audio237.webm,4.0,378396.03125
audio237.webm,4.5,393989.09375
audio237.webm,5.0,392790.9375
audio96.webm,,
audio96.webm,0.0,329924.5
audio96.webm,0.5,381883.09375
audio96.webm,1.0,362783.875
audio96.webm,1.5,370008.59375
audio96.webm,2.0,365872.9375
audio96.webm,2.5,345612.6875
audio96.webm,3.0,366261.03125
audio96.webm,3.5,392326.78125
audio96.webm,4.0,413438.84375
audio96.webm,4.5,383349.53125
audio96.webm,5.0,367233.09375
audio96.webm,5.5,408863.625
audio96.webm,6.0,383632.21875
audio96.webm,6.5,417638.59375
audio96.webm,7.0,448579.78125
audio96.webm,7.5,390458.65625
audio96.webm,8.0,374712.21875
audio96.webm,8.5,400727.09375
audio96.webm,9.0,388170.5625
audio96.webm,9.5,390408.03125
audio96.webm,10.0,365011.15625
audio96.webm,10.5,363125.90625
audio96.webm,11.0,379430.40625
audio96.webm,11.5,425848.5
audio96.webm,12.0,406698.3125
audio96.webm,12.5,379319.46875
audio96.webm,13.0,393402.03125
audio96.webm,13.5,411552.21875
audio96.webm,14.0,386935.09375
audio96.webm,14.5,385235.46875
audio96.webm,15.0,415967.65625
audio96.webm,15.5,369973.25
audio96.webm,16.0,365151.6875
audio96.webm,16.5,359692.90625
audio96.webm,17.0,401576.34375
audio96.webm,17.5,434850.65625
audio958.webm,,
audio958.webm,0.0,427398.03125
audio958.webm,0.5,421432.0625
audio958.webm,1.0,393059.34375
audio958.webm,1.5,395149.21875
audio958.webm,2.0,367178.375
audio958.webm,2.5,399422.21875
audio958.webm,3.0,429202.15625
audio958.webm,3.5,405539.03125
audio958.webm,4.0,430938.40625
audio958.webm,4.5,400818.46875
audio958.webm,5.0,377150.5
audio958.webm,5.5,412311.40625
audio958.webm,6.0,423643.84375
audio958.webm,6.5,405296.09375
audio958.webm,7.0,391389.4375
audio958.webm,7.5,368335.03125
audio958.webm,8.0,368535.65625
audio958.webm,8.5,387652.625
audio79.webm,,
audio79.webm,0.0,434397.9375
audio79.webm,0.5,409821.90625
audio79.webm,1.0,392098.09375
audio79.webm,1.5,408928.9375
audio79.webm,2.0,380169.59375
audio79.webm,2.5,331780.90625
audio79.webm,3.0,346804.34375
audio79.webm,3.5,405617.78125
audio79.webm,4.0,371627.15625
audio79.webm,4.5,394889.84375
audio79.webm,5.0,407810.5
audio79.webm,5.5,366762.65625
audio79.webm,6.0,375769.15625
audio79.webm,6.5,381331.53125
audio79.webm,7.0,407239.4375
audio79.webm,7.5,383598.53125
audio79.webm,8.0,397375.875
audio79.webm,8.5,392475.78125
audio79.webm,9.0,373867.84375
audio79.webm,9.5,353887.09375
audio79.webm,10.0,397013.5
audio79.webm,10.5,374381.34375
audio79.webm,11.0,397693.15625
audio79.webm,11.5,401978.84375
audio364.webm,,
audio364.webm,0.0,395803.6875
audio364.webm,0.5,384234.96875
audio364.webm,1.0,385039.59375
audio364.webm,1.5,366299.40625
audio364.webm,2.0,406572.65625
audio364.webm,2.5,394016.125
audio364.webm,3.0,390116.0625
audio364.webm,3.5,379275.3125
audio364.webm,4.0,401600.65625
audio364.webm,4.5,372606.1875
audio364.webm,5.0,390479.53125
audio364.webm,5.5,395795.40625
audio364.webm,6.0,375962.59375
audio364.webm,6.5,371878.46875
audio364.webm,7.0,394840.28125
audio364.webm,7.5,379202.46875
audio364.webm,8.0,424232.59375
audio364.webm,8.5,388982.46875
audio364.webm,9.0,396969.15625
audio364.webm,9.5,402667.71875
audio364.webm,10.0,340840.53125
